Wavelength_nm,n,k
717.41,1.80423,1.21E-3
718.22,1.80408,1.21E-3
719.03,1.80393,1.2E-3
719.85,1.80378,1.2E-3
720.66,1.80363,1.19E-3
721.47,1.80348,1.19E-3
722.28,1.80334,1.18E-3
723.09,1.80319,1.17E-3
723.9,1.80304,1.17E-3
724.72,1.8029,1.16E-3
725.53,1.80275,1.16E-3
726.34,1.80261,1.15E-3
727.15,1.80246,1.15E-3
727.96,1.80232,1.14E-3
728.77,1.80218,1.14E-3
729.59,1.80203,1.13E-3
730.4,1.80189,1.13E-3
731.21,1.80175,1.12E-3
732.02,1.80161,1.12E-3
732.83,1.80147,1.12E-3
733.64,1.80133,1.11E-3
734.45,1.80119,1.11E-3
735.26,1.80105,1.1E-3
736.08,1.80091,1.1E-3
736.89,1.80077,1.09E-3
737.7,1.80064,1.09E-3
738.51,1.8005,1.08E-3
739.32,1.80036,1.08E-3
740.13,1.80022,1.07E-3
740.94,1.80009,1.07E-3
741.75,1.79995,1.06E-3
742.56,1.79982,1.06E-3
743.37,1.79968,1.06E-3
744.18,1.79955,1.05E-3
744.99,1.79942,1.05E-3
745.8,1.79928,1.04E-3
746.61,1.79915,1.04E-3
747.42,1.79902,1.03E-3
748.23,1.79889,1.03E-3
749.04,1.79876,1.03E-3
749.85,1.79863,1.02E-3
750.66,1.7985,1.02E-3
751.47,1.79837,1.01E-3
752.28,1.79824,1.01E-3
753.09,1.79811,1.01E-3
753.9,1.79798,1E-3
754.71,1.79785,9.9712E-4
755.52,1.79772,9.9312E-4
756.33,1.7976,9.8915E-4
757.14,1.79747,9.8521E-4
757.95,1.79734,9.8128E-4
758.76,1.79722,9.7739E-4
759.57,1.79709,9.7351E-4
760.38,1.79697,9.6966E-4
761.19,1.79684,9.6583E-4
762,1.79672,9.6203E-4
762.81,1.7966,9.5825E-4
763.62,1.79647,9.545E-4
764.42,1.79635,9.5076E-4
765.23,1.79623,9.4705E-4
766.04,1.79611,9.4336E-4
766.85,1.79598,9.397E-4
767.66,1.79586,9.3605E-4
768.47,1.79574,9.3243E-4
769.28,1.79562,9.2883E-4
770.09,1.7955,9.2525E-4
770.89,1.79538,9.217E-4
771.7,1.79526,9.1816E-4
772.51,1.79514,9.1465E-4
773.32,1.79503,9.1115E-4
774.13,1.79491,9.0768E-4
774.94,1.79479,9.0423E-4
775.74,1.79467,9.008E-4
776.55,1.79456,8.9739E-4
777.36,1.79444,8.9399E-4
778.17,1.79432,8.9062E-4
778.98,1.79421,8.8727E-4
779.78,1.79409,8.8394E-4
780.59,1.79398,8.8063E-4
781.4,1.79386,8.7734E-4
782.21,1.79375,8.7407E-4
783.02,1.79364,8.7081E-4
783.82,1.79352,8.6758E-4
784.63,1.79341,8.6436E-4
785.44,1.7933,8.6117E-4
786.25,1.79318,8.5799E-4
787.05,1.79307,8.5483E-4
787.86,1.79296,8.5169E-4
788.67,1.79285,8.4856E-4
789.47,1.79274,8.4546E-4
790.28,1.79263,8.4237E-4
791.09,1.79252,8.393E-4
791.9,1.79241,8.3625E-4
792.7,1.7923,8.3322E-4
793.51,1.79219,8.302E-4
794.32,1.79208,8.272E-4
795.12,1.79197,8.2422E-4
795.93,1.79187,8.2125E-4
796.74,1.79176,8.183E-4
797.54,1.79165,8.1537E-4
798.35,1.79154,8.1245E-4
799.16,1.79144,8.0956E-4
799.96,1.79133,8.0667E-4
800.77,1.79122,8.0381E-4
801.58,1.79112,8.0096E-4
802.38,1.79101,7.9812E-4
803.19,1.79091,7.953E-4
803.99,1.7908,7.925E-4
804.8,1.7907,7.8971E-4
805.61,1.7906,7.8694E-4
806.41,1.79049,7.8419E-4
807.22,1.79039,7.8145E-4
808.02,1.79029,7.7872E-4
808.83,1.79018,7.7601E-4
809.63,1.79008,7.7332E-4
810.44,1.78998,7.7064E-4
811.25,1.78988,7.6797E-4
812.05,1.78978,7.6532E-4
812.86,1.78968,7.6268E-4
813.66,1.78958,7.6006E-4
814.47,1.78948,7.5746E-4
815.27,1.78938,7.5486E-4
816.08,1.78928,7.5228E-4
816.88,1.78918,7.4972E-4
817.69,1.78908,7.4717E-4
818.49,1.78898,7.4463E-4
819.3,1.78888,7.4211E-4
820.1,1.78878,7.396E-4
820.91,1.78869,7.371E-4
821.71,1.78859,7.3462E-4
822.52,1.78849,7.3215E-4
823.32,1.78839,7.297E-4
824.12,1.7883,7.2725E-4
824.93,1.7882,7.2482E-4
825.73,1.78811,7.2241E-4
826.54,1.78801,7.2E-4
827.34,1.78791,7.1761E-4
828.15,1.78782,7.1524E-4
828.95,1.78772,7.1287E-4
829.75,1.78763,7.1052E-4
830.56,1.78754,7.0818E-4
831.36,1.78744,7.0585E-4
832.17,1.78735,7.0353E-4
832.97,1.78726,7.0123E-4
833.77,1.78716,6.9894E-4
834.58,1.78707,6.9666E-4
835.38,1.78698,6.9439E-4
836.18,1.78688,6.9214E-4
836.99,1.78679,6.899E-4
837.79,1.7867,6.8766E-4
838.59,1.78661,6.8544E-4
839.4,1.78652,6.8324E-4
840.2,1.78643,6.8104E-4
841,1.78634,6.7885E-4
841.81,1.78625,6.7668E-4
842.61,1.78616,6.7452E-4
843.41,1.78607,6.7236E-4
844.22,1.78598,6.7022E-4
845.02,1.78589,6.6809E-4
845.82,1.7858,6.6598E-4
846.62,1.78571,6.6387E-4
847.43,1.78562,6.6177E-4
848.23,1.78554,6.5969E-4
849.03,1.78545,6.5761E-4
849.83,1.78536,6.5555E-4
850.64,1.78527,6.5349E-4
851.44,1.78519,6.5145E-4
852.24,1.7851,6.4941E-4
853.04,1.78501,6.4739E-4
853.84,1.78493,6.4538E-4
854.65,1.78484,6.4338E-4
855.45,1.78476,6.4138E-4
856.25,1.78467,6.394E-4
857.05,1.78458,6.3743E-4
857.85,1.7845,6.3547E-4
858.65,1.78442,6.3351E-4
859.46,1.78433,6.3157E-4
860.26,1.78425,6.2964E-4
861.06,1.78416,6.2771E-4
861.86,1.78408,6.258E-4
862.66,1.784,6.239E-4
863.46,1.78391,6.22E-4
864.26,1.78383,6.2012E-4
865.07,1.78375,6.1824E-4
865.87,1.78366,6.1637E-4
866.67,1.78358,6.1451E-4
867.47,1.7835,6.1267E-4
868.27,1.78342,6.1083E-4
869.07,1.78334,6.09E-4
869.87,1.78326,6.0718E-4
870.67,1.78318,6.0536E-4
871.47,1.78309,6.0356E-4
872.27,1.78301,6.0176E-4
873.07,1.78293,5.9998E-4
873.87,1.78285,5.982E-4
874.67,1.78277,5.9643E-4
875.47,1.78269,5.9467E-4
876.27,1.78262,5.9292E-4
877.07,1.78254,5.9118E-4
877.87,1.78246,5.8944E-4
878.67,1.78238,5.8772E-4
879.47,1.7823,5.86E-4
880.27,1.78222,5.8429E-4
881.07,1.78214,5.8259E-4
881.87,1.78207,5.809E-4
882.67,1.78199,5.7921E-4
883.47,1.78191,5.7754E-4
884.27,1.78183,5.7587E-4
885.07,1.78176,5.7421E-4
885.87,1.78168,5.7255E-4
886.67,1.7816,5.7091E-4
887.47,1.78153,5.6927E-4
888.27,1.78145,5.6764E-4
889.07,1.78138,5.6602E-4
889.86,1.7813,5.6441E-4
890.66,1.78123,5.628E-4
891.46,1.78115,5.612E-4
892.26,1.78108,5.5961E-4
893.06,1.781,5.5802E-4
893.86,1.78093,5.5645E-4
894.66,1.78085,5.5488E-4
895.45,1.78078,5.5332E-4
896.25,1.78071,5.5176E-4
897.05,1.78063,5.5022E-4
897.85,1.78056,5.4868E-4
898.65,1.78049,5.4714E-4
899.45,1.78041,5.4562E-4
